pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,tsl_confirmed,ema_confluence,ema_trend_pullback,trigger_rsi_level,exit_date,exit_price,outcome,bars_held,asset_class
FIL-USD,SHORT,2022-06-22,5.5327558517456055,6.770889086714181,3.056489381808454,315,False,False,False,40.8,2022-07-30,6.770889086714181,LOSS,38.0,crypto
FIL-USD,SHORT,2022-08-02,8.1564302444458,9.901396351934256,4.66649802946889,356,False,True,True,70.87,2022-11-08,4.66649802946889,WIN,98.0,crypto
FIL-USD,LONG,2022-12-20,2.980649948120117,2.413153595579926,4.115642653200499,496,False,False,False,22.2,2023-01-14,4.115642653200499,WIN,25.0,crypto
FIL-USD,SHORT,2023-01-16,4.566012859344482,5.120064372722613,3.4579098325882214,523,False,True,True,77.25,2023-01-21,5.120064372722613,LOSS,5.0,crypto
FIL-USD,LONG,2023-02-11,5.1034932136535645,4.2970549324852065,6.71636977599028,549,False,True,False,46.77,2023-02-17,6.71636977599028,WIN,6.0,crypto
FIL-USD,SHORT,2023-04-11,6.115200042724609,6.8910775533933775,4.563445021387073,608,False,True,True,57.81,2023-05-08,4.563445021387073,WIN,27.0,crypto
FIL-USD,LONG,2023-05-10,4.606917858123779,4.07294770850313,5.674858157365078,637,False,False,False,26.52,2023-06-05,4.07294770850313,LOSS,26.0,crypto
FIL-USD,SHORT,2023-07-04,4.5468010902404785,5.082204368783921,3.475994533153594,692,False,True,True,68.81,2023-08-17,3.475994533153594,WIN,44.0,crypto
FIL-USD,LONG,2023-08-19,3.5657100677490234,3.2295376980258785,4.238054807195313,738,False,False,False,22.47,2023-08-25,3.2295376980258785,LOSS,6.0,crypto
FIL-USD,SHORT,2023-09-18,3.3305420875549316,3.592180488918199,2.8072652848283965,768,False,False,False,51.04,2023-10-23,3.592180488918199,LOSS,35.0,crypto
