pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,ema_aligned,volume_confirmed,volume_used,breakout_strength_atr,exit_date,exit_price,outcome,bars_held,asset_class
EURCHF=X,LONG,2026-06-04,0.9183300137519836,0.9113983489622053,0.9321933433315404,1243,False,False,False,0.164,2026-07-29,0.9321933433315404,WIN,39.0,forex
EURCHF=X,LONG,2026-08-14,0.9389700293540955,0.9322407579434802,0.9524285721753261,1294,True,False,False,0.22,2026-08-19,0.9322407579434802,LOSS,3.0,forex
EURGBP=X,LONG,2021-12-09,0.858739972114563,0.8478136422159397,0.8805926319118096,78,True,False,False,0.057,2021-12-16,0.8478136422159397,LOSS,5.0,forex
EURGBP=X,LONG,2022-03-31,0.8492699861526489,0.8347814403938107,0.8782470776703253,158,True,False,False,0.011,2022-04-05,0.8347814403938107,LOSS,3.0,forex
EURGBP=X,LONG,2022-05-12,0.8591300249099731,0.8445853412759007,0.8882193921781181,188,True,False,False,0.025,2022-05-17,0.8445853412759007,LOSS,3.0,forex
EURGBP=X,LONG,2022-06-15,0.8689000010490417,0.8534058473183284,0.8998883085104685,212,True,False,False,0.093,2022-06-16,0.8534058473183284,LOSS,1.0,forex
EURGBP=X,LONG,2022-09-01,0.8654900193214417,0.8521009396924807,0.8922681785793636,268,True,False,False,0.043,2022-09-26,0.8922681785793636,WIN,17.0,forex
EURGBP=X,LONG,2022-10-10,0.9789999723434448,0.9565306821829593,1.0239385526644158,295,True,False,False,4.933,2022-10-11,0.9565306821829593,LOSS,1.0,forex
EURGBP=X,LONG,2022-12-22,0.8782899975776672,0.8623983676136291,0.9100732575057435,348,True,False,False,0.043,2023-05-31,0.8623983676136291,LOSS,114.0,forex
EURGBP=X,LONG,2023-10-20,0.8720899820327759,0.8642890683850252,0.8876918093282773,564,True,False,False,0.097,2023-11-29,0.8642890683850252,LOSS,28.0,forex
EURGBP=X,LONG,2024-04-22,0.8611999750137329,0.8546487473950797,0.8743024302510394,695,True,False,False,0.519,2024-04-29,0.8546487473950797,LOSS,5.0,forex
EURGBP=X,LONG,2024-08-08,0.8618800044059753,0.852232521860138,0.8811749694976501,773,True,False,False,0.017,2024-08-16,0.852232521860138,LOSS,6.0,forex
EURGBP=X,LONG,2025-03-11,0.8417900204658508,0.83237247113686,0.8606251191238325,925,True,False,False,0.028,2025-03-28,0.83237247113686,LOSS,13.0,forex
EURGBP=X,LONG,2025-04-11,0.8664299845695496,0.8507566940001123,0.897776565708424,948,True,False,False,0.031,2025-04-28,0.8507566940001123,LOSS,9.0,forex
EURGBP=X,LONG,2025-07-01,0.8583599925041199,0.8498324359677439,0.8754151055768717,1003,True,False,False,0.07,2025-10-28,0.8754151055768717,WIN,85.0,forex
EURGBP=X,LONG,2025-11-05,0.8820000290870667,0.8736894811740723,0.8986211249130553,1094,True,False,False,0.082,2025-12-04,0.8736894811740723,LOSS,21.0,forex
EURJPY=X,LONG,2022-03-23,133.82699584960938,130.71525035243474,140.05048684395865,152,True,False,False,0.35,2022-06-03,140.05048684395865,WIN,52.0,forex
EURJPY=X,LONG,2022-06-07,141.3040008544922,138.08362646995295,147.74474962357067,206,True,False,False,0.302,2022-06-16,138.08362646995295,LOSS,7.0,forex
EURJPY=X,LONG,2022-09-01,139.83200073242188,136.5464217017381,146.40315879378943,268,True,False,False,0.105,2022-10-17,146.40315879378943,WIN,32.0,forex
EURJPY=X,LONG,2022-10-18,146.63600158691406,142.83076145785088,154.24648184504042,301,True,False,False,0.108,2022-11-11,142.83076145785088,LOSS,18.0,forex
EURJPY=X,LONG,2023-02-28,144.60899353027344,141.6243318651776,150.57831686046512,396,True,False,False,0.111,2023-03-13,141.6243318651776,LOSS,9.0,forex
EURJPY=X,LONG,2023-04-17,147.1300048828125,143.82499021698516,153.7400342144672,430,True,False,False,0.081,2023-06-16,153.7400342144672,WIN,44.0,forex
EURJPY=X,LONG,2023-06-19,155.17999267578125,152.33590727969604,160.86816346795166,475,True,False,False,0.165,2023-07-28,152.33590727969604,LOSS,29.0,forex
EURJPY=X,LONG,2023-08-31,159.66799926757812,156.960851492429,165.0822948178764,528,True,False,False,0.07,2023-09-11,156.960851492429,LOSS,7.0,forex
EURJPY=X,LONG,2023-10-24,159.7899932861328,157.56256683808934,164.24484618221976,566,True,False,False,0.299,2023-11-16,164.24484618221976,WIN,17.0,forex
EURJPY=X,LONG,2024-01-11,159.93899536132812,156.0537832145637,167.70941965485696,623,True,False,False,0.09,2024-04-26,167.70941965485696,WIN,76.0,forex
EURJPY=X,LONG,2024-04-29,169.39999389648438,166.26230728415706,175.675367121139,700,True,False,False,0.583,2024-05-02,166.26230728415706,LOSS,3.0,forex
EURJPY=X,LONG,2024-07-01,172.72999572753906,170.32746061078237,177.53506596105245,745,True,False,False,0.246,2024-07-18,170.32746061078237,LOSS,13.0,forex
EURJPY=X,LONG,2024-10-28,165.12399291992188,162.02716157483928,171.31765561008706,830,True,False,False,0.08,2024-11-19,162.02716157483928,LOSS,16.0,forex
EURJPY=X,LONG,2025-06-11,165.63299560546875,163.05791943425606,170.78314794789412,989,True,False,False,0.082,2025-07-07,170.78314794789412,WIN,18.0,forex
EURJPY=X,LONG,2025-07-08,171.21499633789062,168.65831516138243,176.328358690907,1008,True,False,False,0.003,2025-10-07,176.328358690907,WIN,65.0,forex
EURJPY=X,LONG,2025-10-08,177.19700622558594,174.76801132125797,182.05499603424187,1074,True,False,False,0.577,2025-12-09,182.05499603424187,WIN,44.0,forex
EURJPY=X,LONG,2026-01-23,186.2899932861328,183.6868848244766,191.49621020944522,1149,True,False,False,0.224,2026-01-26,183.6868848244766,LOSS,1.0,forex
EURJPY=X,LONG,2026-04-08,185.48300170898438,183.38938675368186,189.6702316195894,1202,True,False,False,0.328,2026-04-30,183.38938675368186,LOSS,16.0,forex
EURJPY=X,LONG,2026-07-16,185.88099670410156,183.98344099608448,189.67610812013572,1273,True,False,False,0.057,2026-07-30,183.98344099608448,LOSS,10.0,forex
EURNOK=X,LONG,2022-05-19,10.35690975189209,10.090218461046923,10.890292333582423,193,True,False,False,0.152,2022-05-31,10.090218461046923,LOSS,8.0,forex
EURNOK=X,LONG,2022-09-14,10.083999633789062,9.84382059236388,10.564357716639428,277,True,False,False,0.078,2022-09-30,10.564357716639428,WIN,12.0,forex
EURNOK=X,LONG,2023-01-04,10.6383695602417,10.403171471824475,11.108765737076148,357,True,False,False,0.021,2023-02-07,11.108765737076148,WIN,24.0,forex
EURNOK=X,LONG,2023-04-20,11.597200393676758,11.353291419762195,12.085018341505883,433,True,False,False,0.033,2023-07-12,11.353291419762195,LOSS,59.0,forex
EURNOK=X,LONG,2023-08-17,11.542200088500977,11.282866890976441,12.060866483550047,518,True,False,False,0.197,2023-09-27,11.282866890976441,LOSS,29.0,forex
EURNOK=X,LONG,2023-10-23,11.715669631958008,11.477809207551074,12.191390480771876,565,True,False,False,0.027,2023-12-15,11.477809207551074,LOSS,39.0,forex
EURNOK=X,LONG,2024-03-18,11.560640335083008,11.388887050793697,11.90414690366163,670,True,False,False,0.11,2024-05-27,11.388887050793697,LOSS,50.0,forex
EURNZD=X,LONG,2022-02-04,1.715499997138977,1.6870029389240249,1.7724941135688814,119,True,False,False,0.033,2022-02-21,1.6870029389240249,LOSS,11.0,forex
EURNZD=X,LONG,2022-05-10,1.6708999872207642,1.6306315573178531,1.7514368470265862,186,True,False,False,0.351,2022-07-18,1.6306315573178531,LOSS,49.0,forex
EURNZD=X,LONG,2022-08-31,1.634719967842102,1.6001483992124739,1.7038631051013584,267,True,False,False,0.05,2022-09-28,1.7038631051013584,WIN,20.0,forex
EURNZD=X,LONG,2022-10-03,1.7427699565887451,1.7030896466328032,1.822130576500629,290,True,False,False,0.388,2022-10-28,1.7030896466328032,LOSS,19.0,forex
EURNZD=X,LONG,2023-04-12,1.7621699571609497,1.7270828437185122,1.8323441840458248,427,True,False,False,0.065,2023-05-10,1.7270828437185122,LOSS,20.0,forex
EURNZD=X,LONG,2023-07-24,1.803629994392395,1.7674070882198023,1.8760758067375805,500,True,False,False,0.147,2023-09-28,1.7674070882198023,LOSS,48.0,forex
EURNZD=X,LONG,2024-01-23,1.7908200025558472,1.7655666067953213,1.841326794076899,631,True,False,False,0.334,2024-01-30,1.7655666067953213,LOSS,5.0,forex
EURNZD=X,LONG,2024-03-25,1.8041499853134155,1.7826677000715236,1.8471145557971993,675,True,False,False,0.009,2024-05-15,1.7826677000715236,LOSS,37.0,forex
EURNZD=X,LONG,2024-07-19,1.8035900592803955,1.7830505186630328,1.844669140515121,759,True,False,False,0.06,2024-07-26,1.844669140515121,WIN,5.0,forex
EURNZD=X,LONG,2024-12-19,1.842479944229126,1.8147881248568993,1.8978635829735793,868,True,False,False,0.665,2025-03-07,1.8978635829735793,WIN,55.0,forex
EURNZD=X,LONG,2025-04-07,1.9818899631500244,1.9336649021960686,2.078340085057936,944,True,False,False,0.374,2025-04-10,1.9336649021960686,LOSS,3.0,forex
EURNZD=X,LONG,2025-10-16,2.0372300148010254,2.0113544479924976,2.088981148418081,1080,True,False,False,0.202,2025-10-29,2.0113544479924976,LOSS,9.0,forex
EURSEK=X,LONG,2021-11-17,10.069680213928223,9.94425185880456,10.32053692417555,62,True,False,False,0.193,2021-11-26,10.32053692417555,WIN,7.0,forex
EURSEK=X,LONG,2022-01-21,10.432600021362305,10.289882594405963,10.718034875274988,109,True,False,False,0.866,2022-02-24,10.718034875274988,WIN,24.0,forex
EURSEK=X,LONG,2023-03-10,11.352689743041992,11.117124132175196,11.823820964775585,404,True,False,False,0.123,2023-03-17,11.117124132175196,LOSS,5.0,forex
EURSEK=X,LONG,2023-07-06,11.885199546813965,11.683927844857346,12.287742950727203,488,True,False,False,0.368,2023-07-12,11.683927844857346,LOSS,4.0,forex
EURSEK=X,LONG,2023-10-25,11.782360076904297,11.578332969282021,12.190414292148848,567,True,False,False,0.089,2023-11-14,11.578332969282021,LOSS,14.0,forex
EURSEK=X,LONG,2024-01-16,11.296159744262695,11.078350848200577,11.731777536386932,626,True,False,False,0.014,2024-04-30,11.731777536386932,WIN,75.0,forex
EURSEK=X,LONG,2024-10-31,11.592120170593262,11.437446520962203,11.90146746985538,833,True,False,False,0.024,2024-11-06,11.437446520962203,LOSS,4.0,forex
EURSEK=X,LONG,2024-11-07,11.700139999389648,11.372541769548166,12.355336459072614,838,True,False,False,0.004,2024-11-12,11.372541769548166,LOSS,3.0,forex
EURSEK=X,LONG,2025-06-19,11.067500114440918,10.91922263648152,11.364055070359715,995,True,False,False,0.107,2025-09-10,10.91922263648152,LOSS,59.0,forex
EURSEK=X,LONG,2026-03-16,10.800270080566406,10.64005548301944,11.120699275660339,1185,True,False,False,0.066,,,OPEN,,forex
EURUSD=X,LONG,2022-10-27,1.009193778038025,0.9827413864301549,1.062098561253765,308,True,False,False,0.086,2022-11-03,0.9827413864301549,LOSS,5.0,forex
EURUSD=X,LONG,2022-11-11,1.0192224979400635,0.9880406465271454,1.0815862007658996,319,True,False,False,0.059,2023-01-12,1.0815862007658996,WIN,44.0,forex
EURUSD=X,LONG,2023-01-13,1.0860239267349243,1.065312048191601,1.127447683821571,364,True,False,False,0.211,2023-02-17,1.065312048191601,LOSS,25.0,forex
EURUSD=X,LONG,2023-03-23,1.0870392322540283,1.06457360335814,1.1319704900458047,413,True,False,False,0.614,2023-09-15,1.06457360335814,LOSS,126.0,forex
EURUSD=X,LONG,2023-11-15,1.0878314971923828,1.069342926188836,1.1248086391994763,582,True,False,False,0.12,2024-04-12,1.069342926188836,LOSS,107.0,forex
EURUSD=X,LONG,2024-05-16,1.0889805555343628,1.076416977719152,1.1141077111647846,713,True,False,False,0.247,2024-06-10,1.076416977719152,LOSS,17.0,forex
EURUSD=X,LONG,2024-08-20,1.1086474657058716,1.095196522770818,1.1355493515759787,781,True,False,False,0.206,2024-10-09,1.095196522770818,LOSS,36.0,forex
EURUSD=X,LONG,2025-03-05,1.062699317932129,1.0416156325442418,1.104866688707903,921,True,False,False,0.64,2025-04-03,1.104866688707903,WIN,21.0,forex
EURUSD=X,LONG,2025-04-11,1.1257838010787964,1.0944752524671646,1.18840089830206,948,True,False,False,0.207,2026-01-26,1.18840089830206,WIN,202.0,forex
EURUSD=X,LONG,2026-01-28,1.2017642259597778,1.1855256180704246,1.2342414417384844,1152,True,False,False,0.343,2026-02-02,1.1855256180704246,LOSS,3.0,forex
EURUSD=X,LONG,2026-04-14,1.176885962486267,1.1583226070368227,1.214012673385156,1206,True,False,False,0.298,2026-05-21,1.1583226070368227,LOSS,27.0,forex
GBPAUD=X,LONG,2021-11-18,1.855679988861084,1.826005306066972,1.9150293544493078,63,True,False,False,0.026,2022-01-28,1.9150293544493078,WIN,51.0,forex
GBPAUD=X,LONG,2022-12-06,1.8181500434875488,1.7764254933727455,1.9015991437171555,336,True,False,False,0.25,2022-12-30,1.7764254933727455,LOSS,18.0,forex
GBPAUD=X,LONG,2023-03-10,1.8092399835586548,1.7737044902994963,1.8803109700769718,404,True,False,False,0.31,2023-04-26,1.8803109700769718,WIN,33.0,forex
GBPAUD=X,LONG,2023-08-17,1.984279990196228,1.9472168362073945,2.058406298173895,518,True,False,False,0.249,2023-09-04,1.9472168362073945,LOSS,12.0,forex
GBPAUD=X,LONG,2023-10-24,1.9328999519348145,1.9032813791564769,1.9921370974914896,566,True,False,False,0.03,2023-10-25,1.9032813791564769,LOSS,1.0,forex
GBPAUD=X,LONG,2024-06-10,1.9336600303649902,1.9104906684523464,1.979998754190278,730,True,False,False,0.066,2024-06-18,1.9104906684523464,LOSS,6.0,forex
GBPAUD=X,LONG,2024-07-23,1.9474600553512573,1.9246675301222318,1.9930451058093084,761,True,False,False,0.05,2024-08-05,1.9930451058093084,WIN,9.0,forex
GBPAUD=X,LONG,2024-09-09,1.968559980392456,1.9418594470803943,2.0219610470165796,795,True,False,False,0.034,2024-09-19,1.9418594470803943,LOSS,8.0,forex
GBPAUD=X,LONG,2024-10-28,1.9622100591659546,1.9353342604093198,2.0159616566792242,830,True,False,False,0.161,2024-11-22,1.9353342604093198,LOSS,19.0,forex
GBPAUD=X,LONG,2024-12-11,2.0037999153137207,1.9704785598576582,2.0704426262258457,862,True,False,False,0.17,2025-01-13,1.9704785598576582,LOSS,22.0,forex
GBPAUD=X,LONG,2025-02-28,2.021440029144287,1.9916077746543526,2.081104538124156,918,True,False,False,0.063,2025-04-03,2.081104538124156,WIN,24.0,forex
GBPAUD=X,LONG,2025-04-07,2.1559898853302,2.10253915904946,2.2628913378916806,944,True,False,False,0.247,2025-04-08,2.10253915904946,LOSS,1.0,forex
GBPAUD=X,LONG,2025-10-17,2.0740299224853516,2.044467562785446,2.133154641885163,1081,True,False,False,0.221,2025-10-23,2.044467562785446,LOSS,4.0,forex
GBPAUD=X,LONG,2026-03-27,1.9358999729156494,1.9024365312098417,2.002826856327265,1194,True,False,False,0.158,2026-04-08,1.9024365312098417,LOSS,8.0,forex
GBPCAD=X,LONG,2022-01-06,1.7294199466705322,1.706763959031058,1.7747319219494808,98,True,False,False,0.045,2022-01-17,1.706763959031058,LOSS,7.0,forex
GBPCAD=X,LONG,2022-02-21,1.7338299751281738,1.7146943868573918,1.7721011516697378,130,True,False,False,0.175,2022-02-24,1.7146943868573918,LOSS,3.0,forex
GBPCAD=X,LONG,2022-12-05,1.653290033340454,1.6109095493762058,1.7380510012689507,335,True,False,False,0.006,2023-01-06,1.6109095493762058,LOSS,24.0,forex
GBPCAD=X,LONG,2023-01-19,1.666200041770935,1.632768890124784,1.733062345063237,368,True,False,False,0.193,2023-02-02,1.632768890124784,LOSS,10.0,forex
GBPCAD=X,LONG,2023-03-14,1.6714999675750732,1.637999838167359,1.7385002263905016,406,True,False,False,0.083,2023-08-17,1.637999838167359,LOSS,112.0,forex
GBPCAD=X,LONG,2023-08-18,1.7267199754714966,1.6842658318549921,1.8116282627045055,519,True,False,False,0.018,2023-09-14,1.6842658318549921,LOSS,19.0,forex
GBPCAD=X,LONG,2024-05-16,1.7253700494766235,1.7083087211946562,1.7594927060405583,713,True,False,False,0.073,2024-06-12,1.7594927060405583,WIN,19.0,forex
GBPCAD=X,LONG,2024-12-11,1.8113900423049927,1.7879397757781144,1.8582905753587493,862,True,False,False,0.199,2024-12-25,1.7879397757781144,LOSS,10.0,forex
GBPCAD=X,LONG,2025-01-31,1.800379991531372,1.773460806548343,1.8542183614974301,898,True,False,False,0.038,2025-02-07,1.773460806548343,LOSS,5.0,forex
GBPCAD=X,LONG,2025-03-04,1.8405400514602661,1.8159838936619759,1.8896523670568466,920,True,False,False,0.797,2025-04-07,1.8159838936619759,LOSS,24.0,forex
GBPCAD=X,LONG,2025-06-25,1.8687800168991089,1.8433617045891761,1.9196166415189744,999,True,False,False,0.05,2025-07-14,1.8433617045891761,LOSS,13.0,forex
GBPCAD=X,LONG,2025-12-04,1.861799955368042,1.8373641590283947,1.9106715480473366,1115,True,False,False,0.002,2025-12-17,1.8373641590283947,LOSS,9.0,forex
GBPCAD=X,LONG,2026-01-06,1.8638399839401245,1.8418323540052624,1.9078552438098488,1136,True,False,False,0.086,2026-02-19,1.8418323540052624,LOSS,32.0,forex
GBPCAD=X,LONG,2026-04-15,1.8684899806976318,1.846065036488212,1.9133398691164714,1207,True,False,False,0.039,2026-04-21,1.846065036488212,LOSS,4.0,forex
GBPCAD=X,LONG,2026-06-12,1.8739800453186035,1.8543937708450455,1.9131525942657195,1249,True,False,False,0.386,,,OPEN,,forex
GBPCHF=X,LONG,2022-01-04,1.238010048866272,1.2221972552429974,1.2696356361128212,96,True,False,False,0.076,2022-03-02,1.2221972552429974,LOSS,41.0,forex
GBPCHF=X,LONG,2023-03-21,1.1403700113296509,1.120523370064581,1.1800632938597908,411,True,False,False,0.422,2023-04-12,1.120523370064581,LOSS,16.0,forex
GBPCHF=X,LONG,2023-06-19,1.1476000547409058,1.1319133580961094,1.1789734480304985,475,True,False,False,0.138,2023-06-28,1.1319133580961094,LOSS,7.0,forex
GBPCHF=X,LONG,2024-01-19,1.103219985961914,1.0877783129984135,1.134103331888915,629,True,False,False,0.162,2024-03-21,1.134103331888915,WIN,44.0,forex
GBPCHF=X,LONG,2024-05-20,1.1548199653625488,1.140766787040994,1.1829263220056583,715,True,False,False,0.213,2024-06-04,1.140766787040994,LOSS,11.0,forex
GBPCHF=X,LONG,2024-07-11,1.155769944190979,1.1416281463313391,1.1840535399102587,753,True,False,False,0.086,2024-07-24,1.1416281463313391,LOSS,9.0,forex
GBPCHF=X,LONG,2024-12-17,1.1344900131225586,1.1192790219116517,1.1649119955443723,866,True,False,False,0.033,2024-12-20,1.1192790219116517,LOSS,3.0,forex
GBPCHF=X,LONG,2025-02-12,1.1367700099945068,1.1207196588871555,1.1688707122092095,906,True,False,False,0.303,2025-04-04,1.1207196588871555,LOSS,37.0,forex
GBPCHF=X,LONG,2026-03-19,1.0513700246810913,1.0385641615506105,1.076981750942053,1188,True,False,False,0.008,2026-07-06,1.076981750942053,WIN,77.0,forex
GBPCHF=X,LONG,2026-07-07,1.0783100128173828,1.0690227562838204,1.0968845258845077,1266,True,False,False,0.047,2026-08-12,1.0968845258845077,WIN,26.0,forex
GBPCHF=X,LONG,2026-08-17,1.1008000373840332,1.0908085377419543,1.120783036668191,1295,True,False,False,0.048,2026-08-19,1.0908085377419543,LOSS,2.0,forex
GBPJPY=X,LONG,2021-12-30,155.1199951171875,152.31779865357075,160.724388044421,93,True,False,False,0.059,2022-03-04,152.31779865357075,LOSS,46.0,forex
GBPJPY=X,LONG,2022-03-22,157.4770050048828,154.13867666273964,164.15366168916916,151,True,False,False,0.056,2022-03-28,164.15366168916916,WIN,4.0,forex
GBPJPY=X,LONG,2022-04-15,164.8470001220703,161.7038128767853,171.13337461264035,169,True,False,False,0.042,2022-04-26,161.7038128767853,LOSS,7.0,forex
GBPJPY=X,LONG,2022-06-03,163.41299438476562,159.4459078054261,171.3471675434447,204,True,False,False,0.044,2022-09-22,159.4459078054261,LOSS,79.0,forex
GBPJPY=X,LONG,2022-10-31,171.37600708007812,165.69066168889833,182.7466978624377,310,True,False,False,0.116,2022-11-03,165.69066168889833,LOSS,3.0,forex
GBPJPY=X,LONG,2023-02-28,164.38099670410156,160.369311577634,172.4043669570367,396,True,False,False,0.209,2023-03-13,160.369311577634,LOSS,9.0,forex
GBPJPY=X,LONG,2023-03-31,164.9600067138672,160.62248110945214,173.63505792269729,419,True,False,False,0.249,2023-05-29,173.63505792269729,WIN,41.0,forex
GBPJPY=X,LONG,2023-06-14,176.6790008544922,173.41518346647723,183.2066356305221,472,True,False,False,0.025,2023-06-27,183.2066356305221,WIN,9.0,forex
GBPJPY=X,LONG,2023-08-15,184.4499969482422,180.8456916459347,191.65860755285718,516,True,False,False,0.009,2023-10-03,180.8456916459347,LOSS,35.0,forex
GBPJPY=X,LONG,2023-11-01,183.8350067138672,180.81957601485513,189.8658681118913,572,False,False,False,0.01,2023-12-08,180.81957601485513,LOSS,27.0,forex
GBPJPY=X,LONG,2024-01-11,185.7310028076172,181.56966450549527,194.05367941186103,623,True,False,False,0.113,2024-04-25,194.05367941186103,WIN,75.0,forex
GBPJPY=X,LONG,2024-04-29,197.91099548339844,193.84655613350128,206.03987418319275,700,True,False,False,0.608,2024-05-02,193.84655613350128,LOSS,3.0,forex
GBPJPY=X,LONG,2024-05-29,200.63099670410156,197.62804803474668,206.63689404281132,722,True,False,False,0.015,2024-06-04,197.62804803474668,LOSS,4.0,forex
GBPJPY=X,LONG,2024-06-24,202.0189971923828,199.25353237596445,207.54992682521953,740,True,False,False,0.301,2024-07-10,207.54992682521953,WIN,12.0,forex
